model_alias,model_name,mapping_name,mapping_family,mode,mean_semantic_prob_gain,mean_original_letter_prob_gain,mean_semantic_minus_original_prob_gain_moved,mean_js_shift
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,canonical_taboo_normal_expected,semantic_words,cov_global_seed_211,0.0043536126613616,0.0043536126613616,,0.0272747712159512
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,canonical_taboo_normal_expected,semantic_words,cov_global_seed_257,-0.0057808806498845,-0.0057808806498845,,0.0180186163755906
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,canonical_taboo_normal_expected,semantic_words,cov_global_seed_29,-0.0323870629072189,-0.0323870629072189,,0.0229810303575219
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,canonical_taboo_normal_expected,semantic_words,cov_global_seed_307,0.0149184266726175,0.0149184266726175,,0.0260735661070893
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,canonical_taboo_normal_expected,semantic_words,cov_global_seed_47,0.0537271896998087,0.0537271896998087,,0.0133001184864348
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,canonical_taboo_normal_expected,semantic_words,cov_global_seed_71,0.0677603433529536,0.0677603433529536,,0.0217649549313273
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,canonical_taboo_normal_expected,semantic_words,cov_orthogonal_seed_101,0.0006736914316813,0.0006736914316813,,0.0002134223698367
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,canonical_taboo_normal_expected,semantic_words,cov_orthogonal_seed_13,-0.0005551576614379,-0.0005551576614379,,0.0002011076075515
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,canonical_taboo_normal_expected,semantic_words,cov_orthogonal_seed_131,-1.551707585652669e-05,-1.551707585652669e-05,,0.0002285748017109
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,canonical_taboo_normal_expected,semantic_words,cov_orthogonal_seed_173,-0.0007339119911193,-0.0007339119911193,,0.0002020420704756
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,canonical_taboo_normal_expected,semantic_words,cov_orthogonal_seed_211,-0.0012785593668619,-0.0012785593668619,,0.0002530852461245
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,canonical_taboo_normal_expected,semantic_words,cov_orthogonal_seed_257,-0.0004161596298217,-0.0004161596298217,,0.0002421928640541
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,canonical_taboo_normal_expected,semantic_words,cov_orthogonal_seed_29,-0.0006505052248636,-0.0006505052248636,,0.0002167051840029
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,canonical_taboo_normal_expected,semantic_words,cov_orthogonal_seed_307,-0.0008504192034403,-0.0008504192034403,,0.000216862888787
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,canonical_taboo_normal_expected,semantic_words,cov_orthogonal_seed_47,0.0015726089477539,0.0015726089477539,,0.000231139482304
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,canonical_taboo_normal_expected,semantic_words,cov_orthogonal_seed_71,-0.0009097059567769,-0.0009097059567769,,0.0002568858740758
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,canonical_taboo_normal_expected,semantic_words,cov_readout_seed_101,0.0588127374649047,0.0588127374649047,,0.0328801611304661
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,canonical_taboo_normal_expected,semantic_words,cov_readout_seed_13,0.0762072876095771,0.0762072876095771,,0.0333084331746323
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,canonical_taboo_normal_expected,semantic_words,cov_readout_seed_131,0.0128676692644755,0.0128676692644755,,0.0248329809897757
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,canonical_taboo_normal_expected,semantic_words,cov_readout_seed_173,0.0296440795063972,0.0296440795063972,,0.0278834500403239
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,canonical_taboo_normal_expected,semantic_words,cov_readout_seed_211,0.0017041563987731,0.0017041563987731,,0.0254321630398044
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,canonical_taboo_normal_expected,semantic_words,cov_readout_seed_257,-0.0069233253598213,-0.0069233253598213,,0.0230637007740333
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,canonical_taboo_normal_expected,semantic_words,cov_readout_seed_29,-0.0348540842533111,-0.0348540842533111,,0.0278833390207179
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,canonical_taboo_normal_expected,semantic_words,cov_readout_seed_307,0.0213510990142822,0.0213510990142822,,0.0323144565716622
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,canonical_taboo_normal_expected,semantic_words,cov_readout_seed_47,0.0849541624387105,0.0849541624387105,,0.0287507484766758
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,canonical_taboo_normal_expected,semantic_words,cov_readout_seed_71,0.0689099207520484,0.0689099207520484,,0.0299888063907843
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,canonical_taboo_normal_expected,semantic_words,raw_canonical_direction,0.1816686292489369,0.1816686292489369,,0.0371177072467935
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,canonical_taboo_normal_expected,semantic_words,readout_orthogonal_natural,0.0019325117270151,0.0019325117270151,,0.0002357182122172
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,canonical_taboo_normal_expected,semantic_words,readout_orthogonal_natural_rank2,0.0113506615161895,0.0113506615161895,,0.0012743601943393
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,canonical_taboo_normal_expected,semantic_words,readout_orthogonal_norm_matched,0.000995526711146,0.000995526711146,,0.0002370285614936
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,canonical_taboo_normal_expected,semantic_words,readout_orthogonal_norm_matched_rank2,0.0123257736365,0.0123257736365,,0.0014140336513395
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,canonical_taboo_normal_expected,semantic_words,readout_projection_natural,0.1792655289173126,0.1792655289173126,,0.0360230757263935
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,canonical_taboo_normal_expected,semantic_words,readout_projection_natural_rank2,0.1683155198891957,0.1683155198891957,,0.0324615200854241
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,canonical_taboo_normal_expected,semantic_words,readout_projection_norm_matched,0.4089718163013458,0.4089718163013458,,0.1671651927785427
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,canonical_taboo_normal_expected,semantic_words,readout_projection_norm_matched_rank2,0.3949604332447052,0.3949604332447052,,0.1608963220374531
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_global_seed_101,-0.0844546357790629,0.0212164918581644,-0.1056711276372273,0.0272286005256107
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_global_seed_13,-0.0428035656611124,0.0628239264090855,-0.105627492070198,0.0212364452899532
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_global_seed_131,0.0065096020698547,-0.028225044409434,0.0347346464792887,0.0196134267071603
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_global_seed_173,0.0100260972976684,-0.0016736189524332,0.0116997162501017,0.0239170096783452
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_global_seed_211,-0.1092694823940595,0.0245957275231679,-0.1338652099172274,0.0381620297999517
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_global_seed_257,-0.083888754248619,0.0132855425278345,-0.0971742967764536,0.0181863405600599
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_global_seed_29,0.1317900021870931,-0.0596529046694437,0.1914429068565368,0.031317697329638
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_global_seed_307,-0.0857723851998647,0.0232334534327189,-0.1090058386325836,0.0339461063413395
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_global_seed_47,0.0339171091715494,0.0371646483739217,-0.0032475392023722,0.0173955975496565
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_global_seed_71,-0.0024220546086629,0.0186657607555389,-0.0210878153642018,0.025274880516601
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_orthogonal_seed_101,-2.7100245157877605e-05,0.0012015104293823,-0.0012286106745402,0.0002490451034538
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_orthogonal_seed_13,0.00289781888326,-0.0017640193303426,0.0046618382136027,0.0002569193807254
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_orthogonal_seed_131,-0.0043417612711588,0.0024710098902384,-0.0068127711613972,0.0002641663937474
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_orthogonal_seed_173,-0.0011807481447855,-0.0021714766820271,0.0009907285372416,0.0002725806962563
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_orthogonal_seed_211,0.0017704168955485,0.0007817347844441,0.0009886821111043,0.000277929019896
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_orthogonal_seed_257,0.0029184818267822,0.0013080437978108,0.0016104380289713,0.0002712083288282
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_orthogonal_seed_29,-0.0015154679616292,-0.0023514827092488,0.0008360147476196,0.0002896883095217
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_orthogonal_seed_307,0.0051255226135253,-0.0039651791254679,0.0090907017389933,0.0002884207991086
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_orthogonal_seed_47,-0.0027954975763956,0.0029228528340657,-0.0057183504104614,0.0002636250894127
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_orthogonal_seed_71,0.0008683602015177,0.0002696911493937,0.000598669052124,0.000263662278585
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_readout_seed_101,-0.1064524948596954,0.065260907014211,-0.1717134018739064,0.0408923230638973
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_readout_seed_13,-0.0702898104985555,0.05774712190032,-0.1280369323988755,0.0353378199218308
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_readout_seed_131,0.0038819760084152,-0.0056529641151428,0.009534940123558,0.0396501625957502
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_readout_seed_173,-0.0281292597452799,0.0115311344464619,-0.0396603941917419,0.0433392938414956
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_readout_seed_211,-0.1092522367835044,0.0204250514507293,-0.1296772882342338,0.0387665818351628
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_readout_seed_257,-0.0982991630832354,0.0105766157309214,-0.1088757788141568,0.0256039854216437
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_readout_seed_29,0.1461786230405171,-0.0639833410580952,0.2101619640986124,0.0398828717064916
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_readout_seed_307,-0.0984489023685455,0.0323939323425293,-0.1308428347110748,0.0424849983061743
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_readout_seed_47,0.0121604253848393,0.0540032386779785,-0.0418428132931391,0.0297357774228931
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_expected_taboo_normal,semantic_words,cov_readout_seed_71,-0.0029486815134684,0.0035833666721979,-0.0065320481856664,0.0394275096315028
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_expected_taboo_normal,semantic_words,raw_canonical_direction,-0.0753212223450342,0.165789395570755,-0.2411106179157892,0.032406523662736
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_expected_taboo_normal,semantic_words,readout_orthogonal_natural,0.0068400104840596,-0.0083017349243164,0.015141745408376,0.0003680026059083
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_expected_taboo_normal,semantic_words,readout_orthogonal_natural_rank2,0.0148478945096333,0.0004371802012125,0.0144107143084208,0.0021309010060485
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_expected_taboo_normal,semantic_words,readout_orthogonal_norm_matched,0.0074549317359924,-0.0084812641143798,0.0159361958503723,0.0004240023914968
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_expected_taboo_normal,semantic_words,readout_orthogonal_norm_matched_rank2,0.0160639286041259,-8.658568064371745e-05,0.0161505142847696,0.0024513171104184
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_expected_taboo_normal,semantic_words,readout_projection_natural,-0.0820491189757983,0.1730842689673105,-0.2551333879431088,0.0344712862843263
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_expected_taboo_normal,semantic_words,readout_projection_natural_rank2,-0.0852072859803835,0.1576822102069854,-0.242889496187369,0.0322291520175315
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_expected_taboo_normal,semantic_words,readout_projection_norm_matched,-0.1608148943632841,0.3269536197185516,-0.4877685140818357,0.1174401240299818
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_expected_taboo_normal,semantic_words,readout_projection_norm_matched_rank2,-0.1608897907038529,0.2867697179317474,-0.4476595086356004,0.1118073728203452
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_global_seed_101,0.0798482298851013,-0.0245339274406433,0.1043821573257446,0.0214590153207198
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_global_seed_13,-0.009395678838094,0.055163562297821,-0.0645592411359151,0.0165813207949154
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_global_seed_131,0.0104894240697224,-0.0084354480107625,0.018924872080485,0.0174587300768486
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_global_seed_173,-0.0203080972035725,-0.0007978081703186,-0.0195102890332539,0.0186108634085902
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_global_seed_211,0.1216288805007934,-0.0176043336590131,0.1392332141598065,0.0370213630498027
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_global_seed_257,0.1075518528620402,-0.0221904255449771,0.1297422784070173,0.0204824032304571
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_global_seed_29,-0.084908773501714,-0.0090567072232564,-0.0758520662784576,0.0246781591754846
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_global_seed_307,0.0945097208023071,-0.0307527184486389,0.125262439250946,0.0282896399243647
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_global_seed_47,-0.0710959682861964,0.0557542045911153,-0.1268501728773117,0.0137489544154014
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_global_seed_71,-0.0479978124300638,0.0365140636761983,-0.0845118761062622,0.0222674330690329
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_orthogonal_seed_101,0.0007808605829874,-0.0026123921076456,0.0033932526906331,0.000321015307528
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_orthogonal_seed_13,0.0057885448137919,-0.0044730901718139,0.0102616349856058,0.0003139697860376
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_orthogonal_seed_131,0.0007560849189758,0.0013238588968912,-0.0005677739779154,0.000287394617867
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_orthogonal_seed_173,0.003606895605723,0.0012975931167602,0.0023093024889628,0.0003311488808524
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_orthogonal_seed_211,0.0007032553354899,-0.0033437808354695,0.0040470361709594,0.0003130801547893
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_orthogonal_seed_257,-0.0010426441828409,-0.0008764167626698,-0.0001662274201711,0.0002836233197727
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_orthogonal_seed_29,-0.0006107886632283,0.0056765874226888,-0.0062873760859171,0.0003379297897273
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_orthogonal_seed_307,0.0018570820490519,-0.0034623940785725,0.0053194761276245,0.0003233060100961
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_orthogonal_seed_47,0.0007664362589518,0.0014907519022623,-0.0007243156433105,0.0002409551448979
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_orthogonal_seed_71,-0.0007256269454956,0.0017387469609578,-0.0024643739064534,0.0002599742469231
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_readout_seed_101,0.0739051600297292,0.0082766016324361,0.065628558397293,0.0289435102790294
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_readout_seed_13,0.0166829029719034,0.0566694339116414,-0.0399865309397379,0.0274056330680291
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_readout_seed_131,0.006358782450358,0.0211926698684692,-0.0148338874181111,0.0359401768689696
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_readout_seed_173,0.0086836417516072,-0.0143083532651265,0.0229919950167338,0.0329466421955244
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_readout_seed_211,0.1218133171399434,-0.0171608949700991,0.1389742121100425,0.037381965696494
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_readout_seed_257,0.1265938282012939,-0.0269004565974076,0.1534942847987016,0.0278014964637034
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_readout_seed_29,-0.092709869146347,-0.0169921418031056,-0.0757177273432413,0.0313429267826089
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_readout_seed_307,0.0986167540152867,-0.025108645359675,0.1237253993749618,0.0340148295262986
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_readout_seed_47,-0.0676152867575486,0.0873974760373433,-0.1550127627948919,0.0248102332829518
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_expected_taboo,semantic_words,cov_readout_seed_71,-0.0442569156487782,0.0209750135739644,-0.0652319292227427,0.0321427627271427
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_expected_taboo,semantic_words,raw_canonical_direction,-0.0522495508193969,0.1436129709084828,-0.1958625217278798,0.0278576032607275
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_expected_taboo,semantic_words,readout_orthogonal_natural,0.0128010809421539,-0.0068724155426025,0.0196734964847564,0.0004765319284198
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_expected_taboo,semantic_words,readout_orthogonal_natural_rank2,-0.0030661722024281,0.0034766495227813,-0.0065428217252095,0.0018756130363293
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_expected_taboo,semantic_words,readout_orthogonal_norm_matched,0.0136081278324127,-0.0072290301322937,0.0208371579647064,0.0005147509754237
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_expected_taboo,semantic_words,readout_orthogonal_norm_matched_rank2,-0.0032085378964742,0.0034148196379343,-0.0066233575344085,0.0021281294248974
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_expected_taboo,semantic_words,readout_projection_natural,-0.0626027286052703,0.1515353421370188,-0.2141380707422892,0.0298615903514128
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_expected_taboo,semantic_words,readout_projection_natural_rank2,-0.05038317044576,0.140101671218872,-0.1904848416646321,0.0278473642105577
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_expected_taboo,semantic_words,readout_projection_norm_matched,-0.1296684568126996,0.3052224020163218,-0.4348908588290214,0.1116749461050846
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_expected_taboo,semantic_words,readout_projection_norm_matched_rank2,-0.117703794191281,0.2931416183710098,-0.4108454125622908,0.1108610954650122
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_taboo_expected,semantic_words,cov_global_seed_101,0.1044311225414276,0.0169777572154998,0.0747736692428588,0.0299261766270147
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_taboo_expected,semantic_words,cov_global_seed_13,-0.0075701425472895,0.0682476808627446,-0.053757886091868,0.0217635181871972
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_taboo_expected,semantic_words,cov_global_seed_131,-0.0035401781400044,-0.032054454088211,-0.0380109349886576,0.0214005234030462
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_taboo_expected,semantic_words,cov_global_seed_173,-0.023312951127688,0.0089475413163503,0.0249915023644765,0.0232420741474683
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_taboo_expected,semantic_words,cov_global_seed_211,0.1264566679795583,0.023307849963506,0.0848830938339233,0.0422765409068622
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_taboo_expected,semantic_words,cov_global_seed_257,0.0781727507710456,0.0114002898335456,0.0642930070559183,0.0196490344060684
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_taboo_expected,semantic_words,cov_global_seed_29,-0.1094881643851598,-0.048789898554484,-0.0436795502901077,0.0309190201773389
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_taboo_expected,semantic_words,cov_global_seed_307,0.147897054751714,0.0181255837281545,0.1467100381851196,0.0379952342126127
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_taboo_expected,semantic_words,cov_global_seed_47,-0.0386679669221242,0.0333305895328521,-0.1239557266235351,0.0181413993473849
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_taboo_expected,semantic_words,cov_global_seed_71,-0.0167251129945119,0.0263394316037495,0.0190707147121429,0.0252011469155605
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_taboo_expected,semantic_words,cov_orthogonal_seed_101,-0.0003159940242767,0.0047581295172373,-0.0069538752237955,0.0002820806973107
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_taboo_expected,semantic_words,cov_orthogonal_seed_13,0.0005344251791636,-0.0012244681517283,0.0024894078572591,0.0002881794241514
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_taboo_expected,semantic_words,cov_orthogonal_seed_131,0.0017557839552561,0.0045921901861826,-0.0008438030878702,0.0002536491650187
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_taboo_expected,semantic_words,cov_orthogonal_seed_173,0.0020358463128407,0.0018526017665863,-0.0031735897064208,0.0002936224896708
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_taboo_expected,semantic_words,cov_orthogonal_seed_211,-0.0016353825728098,0.0021073917547861,-0.0031168063481648,0.0002703185554364
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_taboo_expected,semantic_words,cov_orthogonal_seed_257,-0.0037377377351125,0.0034326414267222,-0.0080429712931315,0.0002774386918251
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_taboo_expected,semantic_words,cov_orthogonal_seed_29,-0.0002138614654541,-0.0002508163452148,-0.0009490251541137,0.0002635004672812
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_taboo_expected,semantic_words,cov_orthogonal_seed_307,-0.0022775928179423,1.0708967844645182e-05,-0.003829797108968,0.0002341824080457
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_taboo_expected,semantic_words,cov_orthogonal_seed_47,0.0002276202042897,0.0047756135463714,-0.0039279063542683,0.0002644046385381
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_taboo_expected,semantic_words,cov_orthogonal_seed_71,0.0005461076895395,0.0010265211264292,-0.0013554493586222,0.0002571969630115
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_taboo_expected,semantic_words,cov_readout_seed_101,0.1339869995911916,0.0625505944093068,0.0434419711430867,0.0447181037687396
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_taboo_expected,semantic_words,cov_readout_seed_13,-0.0047063082456588,0.0683405150969823,-0.0429544250170389,0.034349539128124
llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,permutation_normal_taboo_expected,semantic_words,cov_readout_seed_131,-0.0120727370182673,-0.0057721038659413,-0.1224273939927419,0.0428067027475843
