dataset,model_alias,pair_type,mode,direction,eval_scope,n_pairs,mean_semantic_accuracy_gain,mean_semantic_prob_gain,mean_original_letter_accuracy_gain,mean_original_letter_prob_gain,mean_js_shift,prediction_changed_rate
social_chemistry_101,qwen2_5_7b_instruct,bad_vs_good,random_direction_control,random_control,cross_fold,128,0.0022786458333333335,0.0012451871038573704,0.00390625,0.005781220677098033,0.006212419572204443,0.044596354166666664
social_chemistry_101,qwen2_5_7b_instruct,bad_vs_good,random_direction_control,random_control,opaque_zero_shot,128,0.00927734375,0.0033614503176977355,0.00146484375,0.010715859589708986,0.01098321454551236,0.0537109375
social_chemistry_101,qwen2_5_7b_instruct,bad_vs_good,semantic_balanced,mapping_balanced_semantic,cross_fold,128,0.18977864583333334,0.1925246563748241,0.016927083333333332,0.020208533958331987,0.1724342403168284,0.3229166666666667
social_chemistry_101,qwen2_5_7b_instruct,bad_vs_good,semantic_balanced,mapping_balanced_semantic,opaque_zero_shot,128,0.3330078125,0.31233573454437646,0.12060546875,0.12901249224159983,0.20739955948502084,0.38623046875
social_chemistry_101,qwen2_5_7b_instruct,bad_vs_good,shared_semantic_balanced,shared_evaluative,cross_fold,128,0.18424479166666666,0.18768006266788004,0.020833333333333332,0.02661255300665506,0.16629781750977202,0.3186848958333333
social_chemistry_101,qwen2_5_7b_instruct,bad_vs_good,shared_semantic_balanced,shared_evaluative,opaque_zero_shot,128,0.34619140625,0.3224463243197988,0.1240234375,0.13265132752775344,0.21103743845040615,0.3994140625
social_chemistry_101,qwen2_5_7b_instruct,bad_vs_good,wrong_semantic_direction,wrong_direction_control,cross_fold,128,-0.0087890625,-0.009633613176854768,-0.0341796875,-0.03204351770008409,0.042496633065573663,0.12760416666666666
social_chemistry_101,qwen2_5_7b_instruct,bad_vs_good,wrong_semantic_direction,wrong_direction_control,opaque_zero_shot,128,0.01025390625,-0.008217825407427862,-0.033203125,-0.021800714692744798,0.05281323423536594,0.1513671875
social_chemistry_101,qwen2_5_7b_instruct,bad_vs_good,zero_direction_control,zero_direction_control,cross_fold,128,0.0,0.0,0.0,0.0,0.0,0.0
social_chemistry_101,qwen2_5_7b_instruct,bad_vs_good,zero_direction_control,zero_direction_control,opaque_zero_shot,128,0.0,0.0,0.0,0.0,0.0,0.0
social_chemistry_101,qwen2_5_7b_instruct,bad_vs_ok,canonical_readout_residual,answer_readout_residual,cross_fold,128,0.12434895833333333,0.11077677536652299,0.3128255208333333,0.30016573386263684,0.22486471778318748,0.3994140625
social_chemistry_101,qwen2_5_7b_instruct,bad_vs_ok,canonical_readout_residual,answer_readout_residual,opaque_zero_shot,128,0.19677734375,0.1873092830960651,0.41455078125,0.40977276461308065,0.29600919429138317,0.51318359375
social_chemistry_101,qwen2_5_7b_instruct,bad_vs_ok,contrast_specific_semantic_balanced,contrast_specific_residual,cross_fold,128,0.09147135416666667,0.08763056697328862,0.011067708333333334,0.005403147492534312,0.05673746550615915,0.14518229166666666
social_chemistry_101,qwen2_5_7b_instruct,bad_vs_ok,contrast_specific_semantic_balanced,contrast_specific_residual,opaque_zero_shot,128,0.025390625,0.030054582527142753,-0.0048828125,-0.008669015332387179,0.040753395451675015,0.11279296875
social_chemistry_101,qwen2_5_7b_instruct,bad_vs_ok,random_direction_control,random_control,cross_fold,128,0.0035807291666666665,0.003447213451688443,-0.004231770833333333,-0.0021143653578453367,0.009120637192182842,0.052083333333333336
social_chemistry_101,qwen2_5_7b_instruct,bad_vs_ok,random_direction_control,random_control,opaque_zero_shot,128,-0.0029296875,-0.0004239496081268712,-0.013671875,-0.011494193485170003,0.02010937401493652,0.08837890625
social_chemistry_101,qwen2_5_7b_instruct,bad_vs_ok,semantic_balanced,mapping_balanced_semantic,cross_fold,128,0.24934895833333334,0.23380882616842769,-0.008463541666666666,-0.011781116612202906,0.15241514731278588,0.2932942708333333
social_chemistry_101,qwen2_5_7b_instruct,bad_vs_ok,semantic_balanced,mapping_balanced_semantic,opaque_zero_shot,128,0.158203125,0.15934423426620012,-0.01318359375,-0.003400449220180243,0.15573483203535748,0.30029296875
social_chemistry_101,qwen2_5_7b_instruct,bad_vs_ok,shared_semantic_balanced,shared_evaluative,cross_fold,128,0.1953125,0.1860503963025056,-0.007486979166666667,-0.007125810985290756,0.13598011601713456,0.2757161458333333
social_chemistry_101,qwen2_5_7b_instruct,bad_vs_ok,shared_semantic_balanced,shared_evaluative,opaque_zero_shot,128,0.14306640625,0.144586055690155,-0.0244140625,-0.013811805655592488,0.17077026266036394,0.3349609375
social_chemistry_101,qwen2_5_7b_instruct,bad_vs_ok,wrong_semantic_direction,wrong_direction_control,cross_fold,128,-0.06608072916666667,-0.06494424904717261,-0.017252604166666668,-0.016854405728617728,0.04939250158488836,0.1201171875
social_chemistry_101,qwen2_5_7b_instruct,bad_vs_ok,wrong_semantic_direction,wrong_direction_control,opaque_zero_shot,128,-0.06982421875,-0.06633600364972024,-0.0009765625,0.0010401781408440152,0.05768508507465017,0.15380859375
social_chemistry_101,qwen2_5_7b_instruct,bad_vs_ok,zero_direction_control,zero_direction_control,cross_fold,128,0.0,0.0,0.0,0.0,0.0,0.0
social_chemistry_101,qwen2_5_7b_instruct,bad_vs_ok,zero_direction_control,zero_direction_control,opaque_zero_shot,128,0.0,0.0,0.0,0.0,0.0,0.0
social_chemistry_101,qwen2_5_7b_instruct,ok_vs_good,canonical_readout_residual,answer_readout_residual,cross_fold,128,0.06477864583333333,0.05056029413915239,0.1611328125,0.14903042483405035,0.15612292857480062,0.330078125
social_chemistry_101,qwen2_5_7b_instruct,ok_vs_good,canonical_readout_residual,answer_readout_residual,opaque_zero_shot,128,-0.16552734375,-0.14556574229084163,0.18701171875,0.20003864827796744,0.22255544133151764,0.4296875
social_chemistry_101,qwen2_5_7b_instruct,ok_vs_good,contrast_specific_semantic_balanced,contrast_specific_residual,cross_fold,128,0.09798177083333333,0.09347108903451821,0.0068359375,0.007357261827621643,0.04030776304834972,0.1328125
social_chemistry_101,qwen2_5_7b_instruct,ok_vs_good,contrast_specific_semantic_balanced,contrast_specific_residual,opaque_zero_shot,128,0.1015625,0.10336185489450145,0.0361328125,0.042439991441369784,0.050708656578413176,0.16015625
social_chemistry_101,qwen2_5_7b_instruct,ok_vs_good,random_direction_control,random_control,cross_fold,128,-0.010416666666666666,-0.012552596529616265,-0.0016276041666666667,-0.0011500923831799124,0.002161551418765973,0.0224609375
social_chemistry_101,qwen2_5_7b_instruct,ok_vs_good,random_direction_control,random_control,opaque_zero_shot,128,-0.02197265625,-0.00839259765598399,-0.02392578125,-0.017436886899304227,0.011639432453522017,0.0830078125
social_chemistry_101,qwen2_5_7b_instruct,ok_vs_good,semantic_balanced,mapping_balanced_semantic,cross_fold,128,0.11653645833333333,0.1101732720208588,0.0006510416666666666,0.003172950816368325,0.06344321337379384,0.16569010416666666
social_chemistry_101,qwen2_5_7b_instruct,ok_vs_good,semantic_balanced,mapping_balanced_semantic,opaque_zero_shot,128,0.07275390625,0.08094103902385541,0.03564453125,0.04735636501163753,0.0986394035579261,0.263671875
social_chemistry_101,qwen2_5_7b_instruct,ok_vs_good,shared_semantic_balanced,shared_evaluative,cross_fold,128,0.0654296875,0.06286866047147062,-0.005533854166666667,-0.00046688864984882774,0.07057333840675258,0.17122395833333334
social_chemistry_101,qwen2_5_7b_instruct,ok_vs_good,shared_semantic_balanced,shared_evaluative,opaque_zero_shot,128,-0.02392578125,-0.004785950187397249,0.01171875,0.0234734067539648,0.107758450665058,0.2529296875
social_chemistry_101,qwen2_5_7b_instruct,ok_vs_good,wrong_semantic_direction,wrong_direction_control,cross_fold,128,-0.10611979166666667,-0.10824813974563398,-0.013020833333333334,-0.01160974465695097,0.058044633498710474,0.15592447916666666
social_chemistry_101,qwen2_5_7b_instruct,ok_vs_good,wrong_semantic_direction,wrong_direction_control,opaque_zero_shot,128,-0.1552734375,-0.12943621356180302,-0.09375,-0.0847327968481295,0.0981654256628954,0.26025390625
social_chemistry_101,qwen2_5_7b_instruct,ok_vs_good,zero_direction_control,zero_direction_control,cross_fold,128,0.0,0.0,0.0,0.0,0.0,0.0
social_chemistry_101,qwen2_5_7b_instruct,ok_vs_good,zero_direction_control,zero_direction_control,opaque_zero_shot,128,0.0,0.0,0.0,0.0,0.0,0.0
